Participant,DateTime,Method,AppsNumber,Trial,Selection,Distance,SeenTimeMillis,SeekStartedTimeMillis,DataFoundTimeMillis,Rechecks,NrErrors
P6,41521.650925925926,Flipping,3,4,1,1,6130.0086,5460.0076,2880.004,0,0
P6,41521.650972222225,Flipping,3,4,2,1,3695.0052,2955.0041,2955.0041,0,0
P6,41521.651006944441,Flipping,3,4,3,1,3345.0047,2800.0039,2800.0039,0,0
P6,41521.651076388887,Flipping,3,5,1,0,5360.0075,4665.0065,3700.0052,0,0
P6,41521.651180555556,Flipping,3,5,2,3,8895.0124,8260.0115,8260.0115,1,0
P6,41521.651307870372,Flipping,3,5,3,1,11135.0156,10395.0145,10395.0145,2,0
P6,41521.651377314818,Flipping,3,6,1,2,6630.0093,5830.0081,2990.0042,0,0
P6,41521.65152777778,Flipping,3,6,2,1,12990.0182,12120.017,12120.017,1,0
P6,41521.651655092595,Flipping,3,6,3,1,10325.0145,5145.0072,5145.0072,0,0
P7,41521.72960648148,Flipping,1,1,1,0,15875.0222,11195.0157,4450.0062,0,0
P7,41521.729675925926,Flipping,1,1,2,0,5250.0074,4055.0057,4055.0057,0,0
P7,41521.729745370372,Flipping,1,1,3,0,5875.0082,5035.0071,5035.0071,0,0
P7,41521.729907407411,Flipping,1,2,1,2,14285.02,13420.0188,11040.0155,3,0
P7,41521.72996527778,Flipping,1,2,2,2,5460.0076,4680.0065,4680.0065,0,0
P7,41521.730023148149,Flipping,1,2,3,2,4765.0067,3845.0054,3845.0054,0,0
P7,41521.730173611111,Flipping,1,3,1,1,12485.0175,11735.0164,9095.0128,4,0
P7,41521.730219907404,Flipping,1,3,2,1,4505.0063,3840.0054,3840.0054,0,0
P7,41521.730266203704,Flipping,1,3,3,1,4250.0059,3490.0048,3490.0048,0,0
P7,41521.730358796296,Flipping,1,4,1,3,7705.0108,7100.0099,3660.0051,0,0
P7,41521.730405092596,Flipping,1,4,2,3,4190.0059,3490.0049,3490.0049,0,0
P7,41521.730462962965,Flipping,1,4,3,3,4600.0064,3890.0054,3890.0054,0,0
P7,41521.730567129627,Flipping,1,5,1,1,9550.0134,8640.0121,5430.0076,0,0
P7,41521.730624999997,Flipping,1,5,2,1,5015.007,4155.0058,4155.0058,0,0
P7,41521.730694444443,Flipping,1,5,3,1,5655.0079,4910.0068,4910.0068,0,0
P7,41521.730775462966,Flipping,1,6,1,1,7420.0104,6430.009,3390.0047,0,0
P7,41521.730833333335,Flipping,1,6,2,1,4095.0058,3425.0048,3425.0048,0,0
P7,41521.730879629627,Flipping,1,6,3,1,4150.0058,3475.0049,3475.0049,0,0
P7,41521.73101851852,Flipping,2,1,1,0,8870.0124,7545.0106,5920.0083,2,0
P7,41521.731180555558,Flipping,2,1,2,1,13970.0195,13215.0185,13215.0185,3,0
P7,41521.731273148151,Flipping,2,1,3,0,8085.0114,7200.0101,7200.0101,1,0
P7,41521.731365740743,Flipping,2,2,1,2,8340.0116,7640.0107,3125.0043,1,0
P7,41521.731469907405,Flipping,2,2,2,2,8495.0119,7635.0107,7635.0107,1,0
P7,41521.731550925928,Flipping,2,2,3,2,7780.0109,7015.0098,7015.0098,1,0
P7,41521.731620370374,Flipping,2,3,1,1,5450.0077,4770.0067,2790.004,0,0
P7,41521.731666666667,Flipping,2,3,2,1,3895.0054,3265.0046,3265.0046,0,0
P7,41521.73170138889,Flipping,2,3,3,1,3505.0049,2870.004,2870.004,0,0
P7,41521.731770833336,Flipping,2,4,1,1,5665.0079,4935.0069,2740.0038,0,0
P7,41521.731909722221,Flipping,2,4,2,1,11955.0168,11190.0157,11190.0157,3,0
P7,41521.731944444444,Flipping,2,4,3,1,3580.005,2870.004,2870.004,0,0
P7,41521.73201388889,Flipping,2,5,1,1,5845.0082,5220.0073,3265.0046,0,0
P7,41521.732060185182,Flipping,2,5,2,1,4035.0056,3355.0047,3355.0047,0,0
P7,41521.732106481482,Flipping,2,5,3,1,4030.0057,3285.0046,3285.0046,0,0
P7,41521.732187499998,Flipping,2,6,1,3,6515.0091,5800.0081,3255.0046,0,0
P7,41521.732222222221,Flipping,2,6,2,3,3250.0045,2550.0035,2550.0035,0,0
P7,41521.732256944444,Flipping,2,6,3,3,3320.0047,2570.0036,2570.0036,0,0
P7,41521.734942129631,Flipping,3,1,2,2,13250.0186,12220.0171,12220.0171,1,0
P7,41521.735034722224,Flipping,3,1,3,2,7585.0106,6305.0088,6305.0088,0,0
P7,41521.735127314816,Flipping,3,2,1,0,8330.0116,7340.0102,6145.0086,2,0
P7,41521.735289351855,Flipping,3,2,2,2,13705.0192,12945.0181,12945.0181,1,0
P7,41521.735439814816,Flipping,3,2,3,0,12475.0175,11620.0163,11620.0163,1,0
P7,41521.735532407409,Flipping,3,3,1,1,8735.0122,7955.0111,4605.0064,0,0
P7,41521.735671296294,Flipping,3,3,2,2,11240.0158,10495.0147,10495.0147,1,0
P7,41521.735775462963,Flipping,3,3,3,0,9815.0137,9010.0126,9010.0126,1,0
P7,41521.735868055555,Flipping,3,4,1,0,7325.0103,6535.0092,4115.0058,0,0
P7,41521.735972222225,Flipping,3,4,2,2,9240.0129,8575.012,8575.012,1,0
P7,41521.736076388886,Flipping,3,4,3,2,9350.0131,8625.0121,8625.0121,1,0
P7,41521.736157407409,Flipping,3,5,1,1,6505.0091,5735.008,3570.005,0,0
P7,41521.736250000002,Flipping,3,5,2,1,8605.012,7940.0111,7940.0111,1,0
P7,41521.736319444448,Flipping,3,5,3,1,5680.008,4420.0062,4420.0062,0,0
P7,41521.736446759256,Flipping,3,6,1,1,10750.0151,9775.0137,6560.0092,0,0
P7,41521.736550925925,Flipping,3,6,2,2,9475.0132,8650.0121,8650.0121,1,0
P7,41521.736666666664,Flipping,3,6,3,2,9550.0134,8800.0123,8800.0123,1,0
P8,41522.479953703703,Flipping,2,1,2,0,8960.0125,7500.0105,7500.0105,0,0
P8,41522.480416666665,Flipping,2,2,1,1,12325.0173,9900.0139,7470.0105,0,0
P8,41522.481249999997,Flipping,2,3,1,0,12360.0173,10900.0153,9535.0134,0,0
P8,41522.481736111113,Flipping,2,3,3,2,18745.0263,12775.0179,12775.0179,0,1
P8,41522.48574074074,Flipping,2,4,3,1,16685.0234,15085.0211,15085.0211,0,0
P8,41522.485902777778,Flipping,2,5,1,0,14630.0205,9620.0135,7675.0108,0,0
P8,41522.486087962963,Flipping,2,5,2,0,15750.022,10370.0145,10370.0145,0,0
P8,41522.486307870371,Flipping,2,5,3,1,19350.0271,18020.0252,18020.0252,1,0
P8,41522.486956018518,Flipping,2,6,2,3,9115.0128,7455.0105,7455.0105,0,0
P8,41522.487060185187,Flipping,2,6,3,3,9150.0128,7005.0098,7005.0098,0,0
P8,41522.487662037034,Flipping,3,1,2,0,17460.0244,16245.0227,16245.0227,1,0
P8,41522.488032407404,Flipping,3,2,1,0,8810.0123,7500.0105,6170.0086,0,0
P8,41522.488206018519,Flipping,3,2,2,2,15145.0213,13945.0196,13945.0196,1,0
P8,41522.48841435185,Flipping,3,2,3,3,17905.025,16750.0234,16750.0234,1,0
P8,41522.488738425927,Flipping,3,3,2,1,7140.01,5270.0074,5270.0074,0,0
P8,41522.488946759258,Flipping,3,3,3,3,17925.0251,16795.0236,16795.0236,1,0
P8,41522.489155092589,Flipping,3,4,1,3,17835.0249,16435.023,9520.0133,0,0
P8,41522.489305555559,Flipping,3,4,2,3,13230.0186,11365.016,11365.016,0,0
P8,41522.490057870367,Flipping,3,5,2,2,18200.0255,16615.0233,16615.0233,1,0
P8,41522.490243055552,Flipping,3,5,3,3,15925.0223,14740.0206,14740.0206,1,0
P8,41522.490370370368,Flipping,3,6,1,0,10890.0153,9535.0134,6070.0085,0,0
P8,41522.490486111114,Flipping,3,6,2,0,10260.0143,8595.012,8595.012,0,0
P8,41522.490659722222,Flipping,3,6,3,0,14920.0209,13715.0192,13715.0192,3,0
P8,41522.490949074076,Flipping,1,1,1,1,18960.0265,23630.0331,4740.0066,1,0
P8,41522.491030092591,Flipping,1,1,2,1,7415.0104,5945.0083,5945.0083,0,0
P8,41522.49113425926,Flipping,1,1,3,1,8945.0125,7690.0107,7690.0107,0,0
P8,41522.491273148145,Flipping,1,2,1,1,11495.0161,10185.0142,6410.0089,0,0
P8,41522.491377314815,Flipping,1,2,2,1,9635.0135,8120.0114,8120.0114,0,0
P8,41522.491469907407,Flipping,1,2,3,1,7275.0102,5795.0081,5795.0081,0,0
P8,41522.491585648146,Flipping,1,3,1,0,9955.0139,8855.0124,7570.0106,0,0
P8,41522.491666666669,Flipping,1,3,2,0,6985.0098,5140.0072,5140.0072,0,0
P8,41522.491782407407,Flipping,1,3,3,0,9990.014,8930.0125,8930.0125,0,0
P8,41522.491932870369,Flipping,1,4,1,1,13225.0185,11955.0167,5930.0083,0,0
P8,41522.492013888892,Flipping,1,4,2,1,6955.0098,5610.0079,5610.0079,0,0
P8,41522.492094907408,Flipping,1,4,3,1,7110.0099,5820.0081,5820.0081,0,0
P8,41522.492210648146,Flipping,1,5,1,1,9720.0136,8645.0121,5785.0081,0,0
P8,41522.492291666669,Flipping,1,5,2,1,7145.01,5990.0084,5990.0084,0,0
P8,41522.492372685185,Flipping,1,5,3,1,7370.0104,5660.008,5660.008,0,0
P8,41522.492476851854,Flipping,1,6,1,0,8630.012,7395.0103,6235.0087,0,0
P8,41522.492581018516,Flipping,1,6,2,0,9530.0134,5425.0076,5425.0076,0,0
P8,41522.492673611108,Flipping,1,6,3,0,7410.0104,5835.0082,5835.0082,0,0
P9,41522.650046296294,Flipping,3,1,1,0,10455.0146,7585.0106,5900.0083,0,0
P9,41522.650138888886,Flipping,3,1,2,0,7145.01,5735.008,5735.008,0,0
P9,41522.650312500002,Flipping,3,1,3,1,15745.022,14280.02,14280.02,1,0
P9,41522.65047453704,Flipping,3,2,1,1,13725.0193,11810.0166,8440.0119,0,0
P9,41522.651122685187,Flipping,3,3,1,0,11425.016,7895.011,6405.0089,0,0
P9,41522.651261574072,Flipping,3,3,2,0,11945.0167,10640.0149,10640.0149,1,0
P9,41522.651365740741,Flipping,3,3,3,0,9735.0137,8175.0115,8175.0115,1,0
P9,41522.651828703703,Flipping,3,4,2,3,5980.0083,4515.0063,4515.0063,0,0
P9,41522.651967592596,Flipping,3,4,3,1,12917.0869,11332.0847,11332.0847,1,0
P9,41522.652326388888,Flipping,3,5,2,0,8065.0113,7060.0099,7060.0099,1,0
P9,41522.652430555558,Flipping,3,5,3,0,8140.0114,7000.0098,7000.0098,1,0
P9,41522.652569444443,Flipping,3,6,1,2,12285.0172,10585.0148,7305.0102,1,0
P9,41522.652997685182,Flipping,3,6,3,0,7530.0105,6445.009,6445.009,1,0
P9,41522.65525462963,Flipping,2,1,2,2,8580.012,7310.0103,7310.0103,0,0
P9,41522.655324074076,Flipping,2,1,3,2,5970.0083,4480.0062,4480.0062,0,0
P9,41522.655416666668,Flipping,2,2,1,0,8005.0112,6390.0089,4885.0068,0,0
P9,41522.655486111114,Flipping,2,2,2,0,5490.0077,4480.0062,4480.0062,0,0
P9,41522.655613425923,Flipping,2,2,3,0,11060.0155,10040.014,10040.014,1,0
P9,41522.656122685185,Flipping,2,3,2,3,15925.0223,14080.0198,14080.0198,2,0
P9,41522.6562037037,Flipping,2,3,3,0,7825.0109,6600.0092,6600.0092,1,0
P9,41522.6562962963,Flipping,2,4,1,1,8035.0113,6935.0097,4750.0067,0,0
P9,41522.656435185185,Flipping,2,4,2,3,11790.0165,10425.0146,10425.0146,1,0
P9,41522.656527777777,Flipping,2,4,3,3,7480.0104,6105.0085,6105.0085,0,0
P9,41522.656747685185,Flipping,2,5,1,1,19195.0269,17905.025,12335.0173,1,0
P9,41522.657037037039,Flipping,2,5,3,3,4805.0067,3590.005,3590.005,0,0
P9,41522.657152777778,Flipping,2,6,1,3,10470.0147,9360.0131,4250.0059,1,0
P9,41522.657314814816,Flipping,2,6,2,2,13240.0185,11700.0163,11700.0163,3,0
P9,41522.657372685186,Flipping,2,6,3,2,5005.007,3805.0053,3805.0053,0,0
P9,41522.665393518517,Flipping,1,1,1,1,13995.0196,549595.7694,9725.0136,3,0
P9,41522.66547453704,Flipping,1,1,2,1,6980.0098,5475.0077,5475.0077,0,0
P9,41522.665543981479,Flipping,1,1,3,1,5515.0077,4495.0063,4495.0063,0,0
P9,41522.665625000001,Flipping,1,2,1,2,7675.0108,6575.0092,3840.0054,0,0
P9,41522.665706018517,Flipping,1,2,2,2,6740.0094,5715.008,5715.008,0,0
P9,41522.665763888886,Flipping,1,2,3,2,5315.0074,4235.0059,4235.0059,0,0
P9,41522.665844907409,Flipping,1,3,1,2,7215.0101,6155.0086,3790.0053,0,0
P9,41522.665914351855,Flipping,1,3,2,2,5050.0071,4205.0059,4205.0059,0,0
P9,41522.665960648148,Flipping,1,3,3,2,4425.0062,3630.0051,3630.0051,0,0
P9,41522.66605324074,Flipping,1,4,1,2,7715.0108,6550.0091,3540.0049,0,0
P9,41522.66611111111,Flipping,1,4,2,2,4895.0069,3745.0053,3745.0053,0,0
P9,41522.666180555556,Flipping,1,4,3,2,6250.0087,5195.0072,5195.0072,0,0
P9,41522.666284722225,Flipping,1,5,1,3,9230.013,8230.0116,4240.006,0,0
P9,41522.666342592594,Flipping,1,5,2,3,5010.007,4040.0057,4040.0057,0,0
P9,41522.666400462964,Flipping,1,5,3,3,4595.0064,3735.0052,3735.0052,0,0
P9,41522.66646990741,Flipping,1,6,1,0,6295.0088,5235.0073,4085.0057,0,0
P9,41522.666562500002,Flipping,1,6,2,0,8025.0113,7160.0101,7160.0101,2,0
P9,41522.666631944441,Flipping,1,6,3,0,5710.008,4470.0063,4470.0063,0,0
P10,41522.775439814817,Flipping,3,1,2,3,13280.0186,11680.0164,11680.0164,1,0
P10,41522.775567129633,Flipping,3,1,3,0,10605.0148,9385.0131,9385.0131,1,0
P10,41522.775694444441,Flipping,3,2,1,2,11345.0159,10230.0143,5725.008,0,0
P10,41522.775810185187,Flipping,3,2,2,2,10170.0143,8000.0112,8000.0112,0,0
P10,41522.775960648149,Flipping,3,2,3,2,12490.0175,11390.016,11390.016,1,0
P10,41522.776076388887,Flipping,3,3,1,2,10670.0149,9460.0132,6405.009,0,0
P10,41522.77621527778,Flipping,3,3,2,1,11415.016,10275.0144,10275.0144,1,0
P10,41522.776331018518,Flipping,3,3,3,1,10455.0146,9430.0132,9430.0132,1,0
P10,41522.776446759257,Flipping,3,4,1,0,10080.0141,8915.0124,5855.0082,0,0
P10,41522.776620370372,Flipping,3,4,2,0,15085.0212,13005.0182,13005.0182,1,0
P10,41522.77684027778,Flipping,3,4,3,2,18225.0255,17030.0239,17030.0239,2,0
P10,41522.776979166665,Flipping,3,5,1,2,12070.0169,11105.0156,7135.01,0,0
P10,41522.777430555558,Flipping,3,5,3,1,9995.014,8740.0123,8740.0123,1,0
P10,41522.777569444443,Flipping,3,6,1,2,11945.0167,9590.0134,5120.0072,0,0
P10,41522.777731481481,Flipping,3,6,2,2,14305.02,6995.0098,6995.0098,0,1
P10,41522.777870370373,Flipping,3,6,3,1,11370.0159,10165.0142,10165.0142,1,0
P10,41522.780729166669,Flipping,2,1,1,1,15935.0223,28510.0399,6165.0086,1,0
P10,41522.780891203707,Flipping,2,1,2,3,13135.0184,11945.0167,11945.0167,1,0
P10,41522.7809837963,Flipping,2,1,3,3,8200.0115,6945.0097,6945.0097,0,0
P10,41522.781111111108,Flipping,2,2,1,0,10865.0152,9615.0134,6750.0094,0,0
P10,41522.7815162037,Flipping,2,2,3,2,11585.0162,9520.0133,9520.0133,0,0
P10,41522.781678240739,Flipping,2,3,1,0,13235.0185,8860.0124,7145.01,0,0
P10,41522.781782407408,Flipping,2,3,2,0,9760.0137,6820.0095,6820.0095,0,0
P10,41522.78197916667,Flipping,2,3,3,3,16565.0232,14985.021,14985.021,2,0
P10,41522.782118055555,Flipping,2,4,1,1,11830.0166,10615.0149,6020.0085,0,0
P10,41522.782233796293,Flipping,2,4,2,0,10095.0141,8810.0123,8810.0123,1,0
P10,41522.782326388886,Flipping,2,4,3,0,8420.0118,6230.0087,6230.0087,0,0
P10,41522.782500000001,Flipping,2,5,1,1,14710.0206,11940.0167,7365.0103,0,0
P10,41522.782592592594,Flipping,2,5,2,1,8215.0115,6655.0093,6655.0093,0,0
P10,41522.782696759263,Flipping,2,5,3,0,8475.0118,7430.0104,7430.0104,1,0
P10,41522.782824074071,Flipping,2,6,1,3,11850.0166,10980.0153,6275.0088,0,0
P10,41522.782939814817,Flipping,2,6,2,3,9725.0136,6005.0084,6005.0084,0,0
P10,41522.783078703702,Flipping,2,6,3,2,11565.0162,10270.0143,10270.0143,1,0
P10,41522.786539351851,Flipping,1,1,2,2,13075.0183,9000.0126,9000.0126,0,0
P10,41522.786631944444,Flipping,1,1,3,2,7565.0106,5565.0078,5565.0078,0,0
P10,41522.786747685182,Flipping,1,2,1,2,10165.0143,9030.0127,5370.0076,0,0
P10,41522.786840277775,Flipping,1,2,2,2,7745.0108,6275.0088,6275.0088,0,0
P10,41522.786921296298,Flipping,1,2,3,2,6960.0097,5635.0078,5635.0078,0,0
P10,41522.787106481483,Flipping,1,3,1,2,16100.0225,11640.0163,6135.0086,0,0
P10,41522.787256944444,Flipping,1,3,2,2,13655.0191,11695.0164,11695.0164,0,0
P10,41522.787395833337,Flipping,1,3,3,2,11525.0161,9920.0138,9920.0138,0,0
P10,41522.787523148145,Flipping,1,4,1,0,10665.015,9385.0132,7710.0108,0,0
P10,41522.787627314814,Flipping,1,4,2,0,9205.0129,7790.0109,7790.0109,0,0
P10,41522.787731481483,Flipping,1,4,3,0,8905.0124,7795.0109,7795.0109,0,0
P10,41522.787858796299,Flipping,1,5,1,0,11385.016,10180.0143,7745.0109,0,0
P10,41522.787997685184,Flipping,1,5,2,0,11755.0164,10635.0149,10635.0149,0,0
P10,41522.788124999999,Flipping,1,5,3,0,10925.0153,9460.0132,9460.0132,0,0
P10,41522.788287037038,Flipping,1,6,1,2,13880.0195,10740.0151,6175.0087,0,0
P10,41522.788391203707,Flipping,1,6,2,2,9055.0126,7595.0106,7595.0106,0,0
P10,41522.788495370369,Flipping,1,6,3,2,9575.0134,8570.012,8570.012,0,0
P11,41529.715671296297,Flipping,3,1,3,3,13525.019,10430.0146,10430.0146,0,0
P11,41529.717546296299,Flipping,3,3,2,0,16070.0225,12635.0177,12635.0177,0,0
P11,41529.717743055553,Flipping,3,3,3,0,17495.0245,14830.0208,14830.0208,1,0
P11,41529.722592592596,Flipping,3,6,2,2,9645.0135,8035.0112,8035.0112,0,0
P11,41529.72278935185,Flipping,3,6,3,1,16986.1466,15121.144,15121.144,1,0
P11,41529.727777777778,Flipping,2,2,1,2,18090.0253,16480.0231,7450.0104,0,0
P11,41529.728217592594,Flipping,2,2,3,2,16175.0749,14690.0728,14690.0728,1,0
P11,41529.728425925925,Flipping,2,3,1,2,18867.0985,16357.095,7767.083,0,0
P11,41529.72861111111,Flipping,2,3,2,2,15785.0221,14240.02,14240.02,1,0
P11,41529.728842592594,Flipping,2,3,3,2,19415.0852,17955.0832,17955.0832,1,0
P11,41529.72896990741,Flipping,2,4,1,0,10935.0153,8795.0123,7095.0099,0,0
P11,41529.729062500002,Flipping,2,4,2,0,8713.059,6908.0565,6908.0565,0,0
P11,41529.729467592595,Flipping,2,5,1,2,14757.0643,13157.0621,8977.0562,0,0
P11,41529.72960648148,Flipping,2,5,2,2,11850.0668,10405.0648,10405.0648,0,0
P11,41529.730000000003,Flipping,2,6,1,0,8250.0115,6905.0096,6020.0084,0,0
P11,41529.730208333334,Flipping,2,6,2,3,18000.3385,16605.3365,16605.3365,1,0
P11,41529.730347222219,Flipping,2,6,3,0,12377.0733,9482.0692,9482.0692,1,0
P11,41529.734351851854,Flipping,1,1,3,0,7210.0101,5735.0081,5735.0081,0,0
P11,41529.734502314815,Flipping,1,2,1,3,12455.0174,11190.0157,7255.0102,0,0
P11,41529.734606481485,Flipping,1,2,2,3,9485.0133,7975.0112,7975.0112,0,0
P11,41529.734710648147,Flipping,1,2,3,3,8865.0124,6740.0094,6740.0094,0,0
P11,41529.734849537039,Flipping,1,3,1,3,11420.016,9860.0138,6360.0089,0,0
P11,41529.734976851854,Flipping,1,3,2,3,11170.0156,9330.013,9330.013,0,0
P11,41529.735069444447,Flipping,1,3,3,3,8200.0115,6830.0096,6830.0096,0,0
P11,41529.735231481478,Flipping,1,4,1,0,13620.0191,12155.017,10775.0151,0,0
P11,41529.735312500001,Flipping,1,4,2,0,7645.0107,6500.0091,6500.0091,0,0
P11,41529.73541666667,Flipping,1,4,3,0,9055.0127,7255.0102,7255.0102,0,0
P11,41529.735567129632,Flipping,1,5,1,2,12388.1611,11143.1594,7453.1542,0,0
P11,41529.735682870371,Flipping,1,5,2,2,10410.0146,8850.0124,8850.0124,0,0
P11,41529.735810185186,Flipping,1,5,3,2,10405.0146,7355.0103,7355.0103,0,0
P11,41529.736284722225,Flipping,1,6,2,3,9965.014,8540.012,8540.012,2,0
P11,41529.736377314817,Flipping,1,6,3,3,8080.0113,6620.0093,6620.0093,0,0
P12,13/09/2013 3:31:11 PM,Flipping,3,1,1,1,16865.0236,19860.0278,8600.0121,1,0
P12,13/09/2013 3:31:22 PM,Flipping,3,1,2,2,10780.0151,9640.0135,9640.0135,1,0
P12,13/09/2013 3:31:31 PM,Flipping,3,1,3,1,9775.0137,8715.0122,8715.0122,1,0
P12,13/09/2013 3:31:40 PM,Flipping,3,2,1,3,8515.0119,7435.0104,4585.0064,0,0
P12,13/09/2013 3:31:52 PM,Flipping,3,2,2,2,12295.0172,9530.0133,9530.0133,1,0
P12,13/09/2013 3:31:59 PM,Flipping,3,2,3,2,6885.0096,5815.0081,5815.0081,0,0
P12,13/09/2013 3:32:08 PM,Flipping,3,3,1,3,8870.0125,7790.0109,4170.0059,0,0
P12,13/09/2013 3:32:20 PM,Flipping,3,3,2,2,12205.017,11095.0155,11095.0155,1,0
P12,13/09/2013 3:32:31 PM,Flipping,3,3,3,3,11175.0157,9970.014,9970.014,1,0
P12,13/09/2013 3:32:39 PM,Flipping,3,4,1,1,7585.0106,6555.0092,4585.0064,0,0
P12,13/09/2013 3:32:50 PM,Flipping,3,4,2,0,10940.0153,9895.0138,9895.0138,1,0
P12,13/09/2013 3:32:56 PM,Flipping,3,4,3,0,5860.0082,4855.0068,4855.0068,0,0
P12,13/09/2013 3:33:03 PM,Flipping,3,5,1,1,6800.0096,5855.0082,4055.0057,0,0
P12,13/09/2013 3:33:13 PM,Flipping,3,5,2,2,10385.0145,9440.0132,9440.0132,1,0
P12,13/09/2013 3:33:21 PM,Flipping,3,5,3,1,8070.0113,7210.0101,7210.0101,1,0
P12,13/09/2013 3:33:30 PM,Flipping,3,6,1,2,9370.0131,8485.0119,6200.0087,0,0
P12,13/09/2013 3:33:39 PM,Flipping,3,6,2,1,8680.0122,7665.0108,7665.0108,1,0
P12,13/09/2013 3:33:48 PM,Flipping,3,6,3,0,8675.0121,7840.011,7840.011,1,0
P12,13/09/2013 3:36:38 PM,Flipping,2,1,1,3,18740.0262,13725.0192,4695.0066,1,0
P12,13/09/2013 3:36:44 PM,Flipping,2,1,2,3,6440.009,5565.0078,5565.0078,0,0
P12,13/09/2013 3:36:50 PM,Flipping,2,1,3,3,5265.0074,4430.0062,4430.0062,0,0
P12,13/09/2013 3:36:56 PM,Flipping,2,2,1,1,6465.0091,5400.0076,3610.0051,0,0
P12,13/09/2013 3:37:01 PM,Flipping,2,2,2,1,5115.0071,4210.0059,4210.0059,0,0
P12,13/09/2013 3:37:11 PM,Flipping,2,2,3,1,9660.0135,8870.0124,8870.0124,1,0
P12,13/09/2013 3:37:17 PM,Flipping,2,3,1,0,6180.0087,5150.0072,3920.0055,0,0
P12,13/09/2013 3:37:23 PM,Flipping,2,3,2,0,5680.0079,4930.0069,4930.0069,2,0
P12,13/09/2013 3:37:28 PM,Flipping,2,3,3,0,5620.0079,4850.0068,4850.0068,0,0
P12,13/09/2013 3:37:36 PM,Flipping,2,4,1,1,7260.0102,6310.0089,4000.0056,0,0
P12,13/09/2013 3:37:41 PM,Flipping,2,4,2,1,5610.0078,3920.0055,3920.0055,0,0
P12,13/09/2013 3:37:58 PM,Flipping,2,4,3,3,16910.0237,16030.0224,16030.0224,4,0
P12,13/09/2013 3:38:07 PM,Flipping,2,5,1,0,8595.012,7720.0108,4460.0062,0,0
P12,13/09/2013 3:38:15 PM,Flipping,2,5,2,1,8585.0121,7205.0101,7205.0101,1,0
P12,13/09/2013 3:38:24 PM,Flipping,2,5,3,0,8290.0116,7095.01,7095.01,1,0
P12,13/09/2013 3:38:29 PM,Flipping,2,6,1,0,5555.0077,4650.0065,3700.0051,0,0
P12,13/09/2013 3:38:35 PM,Flipping,2,6,2,0,5450.0077,4300.0061,4300.0061,0,0
P12,13/09/2013 3:38:44 PM,Flipping,2,6,3,3,9355.0131,8455.0119,8455.0119,1,0
P12,13/09/2013 3:42:50 PM,Flipping,1,1,2,2,5060.0071,4140.0058,4140.0058,0,0
P12,13/09/2013 3:42:57 PM,Flipping,1,1,3,2,6965.0097,5905.0083,5905.0083,0,0
P12,13/09/2013 3:43:05 PM,Flipping,1,2,1,0,7515.0105,6425.009,5345.0074,0,0
P12,13/09/2013 3:43:10 PM,Flipping,1,2,2,0,5355.0075,4280.006,4280.006,0,0
P12,13/09/2013 3:43:15 PM,Flipping,1,2,3,0,5465.0077,4545.0064,4545.0064,0,0
P12,13/09/2013 3:43:23 PM,Flipping,1,3,1,3,7450.0104,6495.0091,3795.0053,0,0
P12,13/09/2013 3:43:27 PM,Flipping,1,3,2,3,4640.0065,3735.0052,3735.0052,0,0
P12,13/09/2013 3:43:32 PM,Flipping,1,3,3,3,4645.0065,3780.0053,3780.0053,0,0
P12,13/09/2013 3:43:39 PM,Flipping,1,4,1,0,6915.0097,5695.008,3920.0055,0,0
P12,13/09/2013 3:43:44 PM,Flipping,1,4,2,0,5110.0071,4005.0056,4005.0056,0,0
P12,13/09/2013 3:43:49 PM,Flipping,1,4,3,0,5315.0075,4420.0062,4420.0062,0,0
P12,13/09/2013 3:43:56 PM,Flipping,1,5,1,0,6815.0095,5835.0081,4115.0057,0,0
P12,13/09/2013 3:44:01 PM,Flipping,1,5,2,0,4370.0061,3505.0049,3505.0049,0,0
P12,13/09/2013 3:44:05 PM,Flipping,1,5,3,0,4685.0066,3790.0053,3790.0053,0,0
P12,13/09/2013 3:44:13 PM,Flipping,1,6,1,1,7495.0105,6585.0092,3795.0053,0,0
P12,13/09/2013 3:44:18 PM,Flipping,1,6,2,1,4930.0069,4015.0056,4015.0056,0,0
P12,13/09/2013 3:44:23 PM,Flipping,1,6,3,1,5280.0074,4495.0063,4495.0063,0,0
P1,41516.647407407407,Home,1,1,1,1,15842.0677,7447.056,5312.053,0,0
P1,41516.647534722222,Home,1,1,2,1,11275.1251,9930.1233,8260.1209,0,0
P1,41516.647627314815,Home,1,1,3,1,7650.0529,6280.051,4705.0488,0,0
P1,41516.647719907407,Home,1,2,1,0,8305.0967,7285.0953,6265.0939,0,0
P1,41516.647789351853,Home,1,2,2,0,6559.0537,5444.0522,4704.0511,0,0
P1,41516.647870370369,Home,1,2,3,0,6531.0689,5371.0672,4671.0663,0,0
P1,41516.647962962961,Home,1,3,1,1,7566.0567,6536.0552,4741.0527,0,0
P1,41516.648043981484,Home,1,3,2,1,7223.0563,6058.0546,4483.0524,0,0
P1,41516.648113425923,Home,1,3,3,1,6593.0435,5448.0419,4063.0399,0,0
P1,41516.648182870369,Home,1,4,1,0,6049.0631,5194.0619,4414.0608,0,0
P1,41516.648263888892,Home,1,4,2,0,6136.0502,5226.0489,4261.0476,0,0
P1,41516.648333333331,Home,1,4,3,0,6220.0472,5045.0456,4510.0448,0,0
